siren_clean,departement,commune_insee
301769709,02,
301769949,21,
301769956,84,
301770053,95,
301770129,84,
301770608,25,
301770806,13,
301771689,13,
301772182,88,
301772356,07,
301772679,13,
301772844,06,
301773214,06,
301773339,06,
301773461,05,
301773560,03,
301773693,02,
301790028,92,
301790077,69,
301790432,80,
301790697,22,
301790879,01,
301790952,67,
301790960,68,
301791133,67,
301791166,76,
301791182,69,
301791240,67,
301791257,67,
301791372,84,
301791455,66,
301791638,65,
301792206,57,
301792685,51,
301792743,51,
301793238,33,
301793857,25,
301793873,31,
301793881,25,
301794269,33,
301794582,94,
301794590,24,
301795019,06,
301795407,06,
301795902,30,
301849097,95,
301849170,91,
301849220,95,
301849287,95,
301849386,95,
301849576,75,
301849659,78,
301849675,92,
301849709,92,
301850061,91,
301850251,91,
301850269,91,
301850277,92,
301850525,88,
301850608,85,
301850665,88,
301850731,88,
301850947,87,
301851168,56,
301851184,92,
301851218,56,
301851358,75,
301851580,54,
301852026,53,
301852042,93,
301852232,49,
301852315,49,
301852398,47,
301852489,95,
301852927,39,
301853008,14,
301853180,35,
301853289,44,
301853339,38,
301853529,75,
301853537,45,
301853545,85,
301853578,85,
301853602,85,
301853735,84,
301853784,84,
301853891,83,
301854154,83,
301854212,40,
301854295,83,
301854477,35,
301854550,81,
301854576,81,
301854766,39,
301854915,78,
301854972,77,
301855342,91,
301855367,78,
301855490,76,
301855698,76,
301855748,95,
301855839,75,
301856084,75,
301856274,92,
301856431,78,
301856506,93,
301856704,74,
301856902,75,
301856951,74,
301857074,75,
301857090,93,
301857132,75,
301857942,74,
301857975,73,
301858072,72,
301858163,78,
301858312,71,
301858403,71,
301858429,71,
301858528,69,
301858536,71,
301858767,33,
301859070,35,
301859138,29,
301859278,30,
301859286,34,
301859344,35,
301859716,27,
301859781,27,
301859880,27,
301859922,27,
301860003,27,
301860102,60,
301860540,35,
301860631,34,
301860763,24,
301860979,91,
301861126,69,
301861134,69,
301861241,69,
301861340,67,
301861357,64,
301861472,67,
301861530,69,
301861886,63,
301862231,80,
301862314,94,
301862603,59,
301862710,59,
301862801,59,
301862918,59,
301863080,67,
301863098,57,
301863163,66,
301863544,69,
301863635,69,
301863684,69,
301863726,67,
301863742,69,
301863759,22,
301863775,22,
301863791,21,
301863908,67,
301864062,22,
301864310,13,
301864450,17,
301864484,19,
301864914,21,
301865150,13,
301865416,2A,
301865424,06,
301865630,07,
301866026,19,
301866315,06,
301866919,18,
301894374,11,
301894564,75,
301894598,75,
301894630,92,
301894689,75,
301894887,28,
301895199,75,
301895884,69,
301895967,69,
301896270,69,
301896619,59,
301897278,35,
301897344,06,
301897468,33,
301897484,29,
301897708,69,
301898037,27,
301898185,26,
301898367,22,
301898581,2B,
301898599,2B,
301898714,13,
301898854,16,
301898904,13,
301899258,38,
301899613,02,
301899647,54,
301916532,93,
301916714,92,
301916904,92,
301917167,92,
301917241,79,
301917266,92,
301917340,81,
301917365,81,
301917407,31,
301917480,91,
301917506,78,
301917514,78,
301917555,78,
301917696,78,
301917787,92,
301918322,78,
301918371,81,
301918447,77,
301918538,75,
301918660,34,
301919114,78,
301919759,69,
301919882,67,
301919924,91,
301920161,59,
301920211,59,
301920419,34,
301920666,33,
301920955,33,
301920963,59,
301920989,32,
301920997,21,
301921052,30,
301921102,30,
301921110,59,
301921201,26,
301921276,59,
301921532,14,
301921722,30,
301922001,06,
301922019,64,
301922027,59,
301922050,59,
301922092,10,
301922225,07,
301922241,06,
301938817,75,
301939054,75,
301939062,74,
301939393,71,
301939567,78,
301939641,83,
301939740,83,
301940011,92,
301940219,92,
301940276,75,
301940565,59,
301940979,49,
301941332,44,
301941340,44,
301941407,62,
301941456,38,
301941522,60,
301941696,74,
301941852,45,
301941977,59,
301942009,60,
301942090,62,
301943106,17,
301943163,21,
301943171,22,
301943205,16,
301967980,67,
301968053,77,
301968095,68,
301968103,68,
301968145,72,
301968517,68,
301968715,67,
301968749,67,
301968988,83,
301969457,53,
301969549,51,
301969572,42,
301969838,12,
301969952,10,
301970091,06,
301970257,13,
301981312,92,
301981627,44,
301981635,83,
301981866,77,
301982088,83,
301982146,94,
301982211,81,
301982435,80,
301982443,79,
301982674,94,
301983268,59,
301983318,60,
301983326,59,
301983649,59,
301984217,42,
301984316,79,
301984530,94,
301984563,95,
301984878,36,
301985164,31,
301985248,12,
301985271,13,
301985594,93,
301985693,12,
301985990,23,
301986154,51,
301986170,09,
301986758,33,
301986782,32,
302000211,85,
302000260,85,
302000385,85,
302000476,75,
302000500,85,
302000633,67,
302000849,85,
302000997,78,
302001102,76,
302001169,27,
302001326,58,
302001409,75,
302001417,75,
302001797,17,
302001995,94,
302002092,71,
302002316,93,
302002571,91,
302002605,77,
302002928,46,
302002969,44,
302002977,51,
302003330,42,
302003397,42,
302003603,33,
302003918,24,
302004130,24,
302004460,49,
302004627,16,
302004700,15,
302004874,07,
302004999,06,
302019799,92,
302020144,71,
302020169,90,
302020532,51,
302020656,92,
302020755,06,
302020805,02,
302021274,10,
302021324,10,
302021357,08,
302042973,91,
302043005,91,
302043096,84,
302043187,89,
302043559,78,
302043567,94,
302044342,73,
302044557,69,
302044789,64,
302044854,63,
302045299,75,
302045794,83,
302045828,56,
302045927,75,
302046586,69,
302046644,44,
302046685,39,
302046958,69,
302046974,49,
302047071,01,
302047618,09,
302047634,49,
302047725,29,
302048129,25,
302048236,54,
302048558,06,
302048608,92,
302048913,03,
302048921,22,
302049168,22,
302066527,78,
302066584,77,
302067160,45,
302067640,35,
302067657,75,
302067822,73,
302068341,89,
302068382,86,
302068861,62,
302069190,57,
302069414,38,
302069588,26,
302069968,06,
302070339,57,
302070461,01,
302070586,57,
302070792,31,
302076922,91,
302077169,83,
302077326,75,
302077516,93,
302077565,95,
302077821,69,
302077854,69,
302077920,64,
302077953,69,
302077987,75,
302077995,42,
302078126,59,
302078217,80,
302078225,75,
302078332,69,
302079009,34,
302079181,75,
302079199,24,
302079249,22,
302079462,92,
302079736,13,
302079785,73,
302079959,06,
302095211,91,
302095393,89,
302095716,69,
302095724,69,
302095831,69,
302096219,69,
302096581,74,
302096979,49,
302097993,26,
302098462,07,
302112867,80,
302113477,91,
302113634,75,
302113659,84,
302113667,75,
302113774,75,
302113840,76,
302113881,75,
302114152,92,
302114202,75,
302114509,92,
302114590,69,
302114863,69,
302114996,67,
302115290,59,
302115415,67,
302115449,54,
302115472,59,
302115548,56,
302115662,64,
302116199,43,
302116363,69,
302116470,38,
302116488,42,
302116686,37,
302116702,42,
302116728,69,
302117023,26,
302117445,14,
302117775,31,
302117841,11,
302117924,04,
302133798,67,
302133939,68,
302134044,68,
302134093,67,
302134143,67,
302134366,63,
302134374,64,
302134465,64,
302134515,61,
302134549,64,
302134820,75,
302135058,02,
302135207,75,
302135256,49,
302135405,49,
302135413,44,
302135561,92,
302135678,85,
302135900,69,
302135926,83,
302136056,84,
302136098,93,
302136320,81,
302136353,78,
302136494,76,
302136700,29,
302136718,17,
302137328,95,
302137435,33,
302138052,06,
302138110,06,
302148622,75,
302148705,74,
302148713,44,
302149034,86,
302149059,61,
302149091,64,
302149265,42,
302149323,43,
302149398,47,
302149430,13,
302149547,12,
302149612,31,
302149729,03,
302149901,38,
302150305,38,
302150388,32,
302162292,94,
302162607,57,
302162623,67,
302162656,75,
302162706,57,
302162979,57,
302163027,57,
302163316,46,
302163704,91,
302163803,21,
302177092,95,
302177381,93,
302177571,77,
302177605,91,
302177613,94,
302177639,94,
302177662,88,
302177787,91,
302177936,78,
302177969,78,
302178165,71,
302178587,75,
302178892,16,
302179130,34,
302179221,75,
302179338,51,
302179346,92,
302179767,92,
302179791,75,
302179981,40,
302180187,60,
302180880,11,
302181037,59,
302181318,38,
302181342,51,
302181391,42,
302181607,38,
302181706,69,
302181722,75,
302181748,69,
302181987,33,
302182647,29,
302182696,13,
302182746,13,
302182753,37,
302182779,33,
302182837,69,
302182951,13,
302183256,01,
302183264,71,
302183447,06,
302183470,06,
302183504,94,
302183645,30,
302204185,78,
302204235,28,
302204243,81,
302204409,17,
302204516,76,
302205034,82,
302205406,77,
302205455,75,
302205471,75,
302205562,75,
302205620,75,
302206305,83,
302206545,74,
302206800,59,
302207014,56,
302207105,59,
302207436,14,
302207519,67,
302207584,45,
302207949,59,
302208202,91,
302208285,75,
302208384,78,
302208616,95,
302208764,92,
302208772,78,
302208848,67,
302208871,65,
302209366,92,
302209473,91,
302209598,29,
302209713,14,
302209820,75,
302210067,31,
302210075,27,
302210349,14,
302210661,94,
302211602,06,
302219803,69,
302219852,94,
302220017,61,
302220074,75,
302220249,75,
302220447,57,
302220470,56,
302220538,91,
302220553,59,
302220561,59,
302220686,93,
302221015,44,
302221122,34,
302221148,33,
302221403,83,
302221445,11,
302235262,94,
302235635,94,
302235643,74,
302235676,74,
302235809,74,
302236179,68,
302236609,67,
302236617,76,
302236641,77,
302236690,67,
302236849,67,
302236856,67,
302236906,56,
302236922,68,
302236930,62,
302236948,51,
302236963,62,
302237128,62,
302237391,57,
302237607,57,
302237763,59,
302237870,75,
302238100,55,
302238498,01,
302238506,51,
302238605,59,
302238621,02,
302238829,26,
302260559,30,
302260567,84,
302260823,73,
302261516,69,
302261623,69,
302261672,68,
302262613,59,
302262621,38,
302262753,35,
302262779,59,
302262977,35,
302263272,62,
302263421,33,
302263520,59,
302263660,17,
302263991,14,
302264056,13,
302264262,21,
302264395,22,
302264775,02,
302264866,05,
302264924,03,
302265087,24,
302265095,31,
302277413,86,
302277652,71,
302277876,84,
302277942,84,
302278122,83,
302278429,66,
302278486,63,
302278874,73,
302279898,38,
302280011,83,
302280193,30,
302280243,76,
302280276,28,
302280722,16,
302280755,38,
302280862,69,
302281084,03,
302281407,06,
302293824,69,
302294111,62,
302294384,06,
302294525,47,
302294574,85,
302294616,45,
302294731,36,
302295548,36,
302304068,69,
302304373,92,
302304381,75,
302304605,73,
302304878,91,
302305529,95,
302305693,68,
302305750,63,
302305826,67,
302305982,13,
302306162,55,
302306170,92,
302306592,13,
302306626,40,
302306832,21,
302307046,06,
302307442,33,
302314943,69,
302315346,51,
302315411,91,
302315445,63,
302315510,92,
302315999,26,
302316393,74,
302316484,86,
302316658,57,
302316674,75,
302329420,01,
302329602,30,
302329636,77,
302329644,77,
302329677,78,
302330113,75,
302330121,75,
302330246,74,
302330824,01,
302331020,51,
302331293,45,
302331889,58,
302332036,33,
302332937,21,
302333026,71,
302333075,02,
302333315,25,
302333414,26,
302342373,75,
302343397,87,
302343975,89,
302344007,42,
302344015,42,
302344056,42,
302344072,91,
302344643,12,
302344676,05,
302344718,02,
302345061,06,
302345319,18,
302353750,83,
302354261,53,
302354279,52,
302354428,50,
302354816,51,
302355011,01,
302355250,31,
302355417,25,
302355540,31,
302364211,35,
302364419,75,
302364450,44,
302364500,95,
302364955,17,
302365143,06,
302365192,16,
302373550,78,
302373592,75,
302374087,94,
302374145,74,
302374301,59,
302374350,62,
302374590,51,
302374814,34,
302381637,61,
302381645,63,
302381751,62,
302381769,56,
302381967,38,
302381991,35,
302382056,44,
302382130,65,
302382387,35,
302382742,63,
302382858,92,
302382890,75,
302382916,67,
302387261,75,
302387295,78,
302387527,65,
302387733,57,
302387865,40,
302387931,94,
302388145,57,
302388251,94,
302394267,91,
302394416,92,
302394523,75,
302394572,75,
302394788,69,
302394838,69,
302394861,75,
302395074,69,
302395355,43,
302395413,38,
302395496,30,
302395512,31,
302395603,29,
302395777,27,
302409107,59,
302409347,92,
302409396,92,
302409594,77,
302410691,75,
302411228,75,
302411277,74,
302411517,76,
302411798,64,
302412226,21,
302412457,64,
302419999,77,
302420005,83,
302420088,75,
302420203,75,
302420245,89,
302420260,92,
302420419,92,
302420427,53,
302420807,75,
302421318,68,
302421391,38,
302430301,75,
302430319,78,
302430418,77,
302430442,77,
302430657,93,
302431325,69,
302431390,69,
302431788,59,
302432182,62,
302432513,74,
302432646,51,
302432687,74,
302432711,79,
302432745,39,
302432877,74,
302432919,73,
302433149,75,
302433347,26,
302433503,04,
302450911,75,
302451166,92,
302451935,93,
302452008,79,
302452164,76,
302452297,92,
302452370,92,
302452420,75,
302452719,72,
302452792,75,
302453592,75,
302453618,75,
302453667,03,
302453741,75,
302454095,92,
302454475,75,
302454681,93,
302454699,78,
302454715,70,
302454723,73,
302454764,74,
302454954,67,
302454970,67,
302455001,63,
302455134,62,
302455340,74,
302455365,69,
302455746,54,
302456082,74,
302456199,92,
302456520,92,
302456793,51,
302457049,94,
302457098,77,
302457668,25,
302457684,21,
302457783,18,
302457791,32,
302458062,13,
302458344,01,
302458443,26,
302458484,30,
302458591,38,
302458757,30,
302472295,75,
302472501,69,
302472568,75,
302472642,978,
302472725,92,
302472881,77,
302473434,33,
302473624,75,
302473731,02,
302473897,78,
302474002,75,
302474069,67,
302474168,78,
302474184,75,
302474440,92,
302474556,75,
302474648,92,
302474770,75,
302475041,78,
302475728,92,
302475769,74,
302476106,22,
302476213,57,
302476403,33,
302476445,13,
302476551,55,
302477344,83,
302477500,63,
302490958,94,
302491550,95,
302491584,75,
302491659,77,
302491899,94,
302492210,94,
302492251,75,
302492277,75,
302492574,75,
302493002,95,
302493333,75,
302493416,93,
302494083,93,
302494224,72,
302494240,67,
302494398,35,
302494406,2B,
302494489,13,
302494505,13,
302494638,02,
302494950,53,
302495056,43,
302495106,29,
302505672,91,
302505680,75,
302505797,33,
302506191,77,
302506472,93,
302506480,75,
302507108,75,
302507173,73,
302507181,75,
302507652,57,
302507702,57,
302507801,51,
302507819,51,
302508148,42,
302508288,33,
302508437,69,
302508460,75,
302508585,29,
302508809,62,
302509005,01,
302509013,75,
302509153,2B,
302509211,17,
302509286,16,
302509559,78,
302509864,05,
302509898,04,
302510094,08,
302510151,13,
302517818,92,
302517842,83,
302517917,85,
302518238,75,
302518659,92,
302519194,75,
302519228,75,
302519368,56,
302519517,31,
302519525,62,
302519764,21,
302520002,65,
302520119,13,
302520176,17,
302520549,13,
302520754,08,
302526850,75,
302527080,94,
302527114,69,
302527338,95,
302527551,45,
302527569,68,
302527619,62,
302527700,75,
302527734,75,
302527957,44,
302528120,33,
302528500,81,
302528609,17,
302528898,12,
302534771,78,
302534797,83,
302534987,69,
302535042,83,
302535232,69,
302535265,73,
302535281,75,
302535307,42,
302535497,73,
302535646,75,
302535877,94,
302536651,38,
302542287,83,
302542345,77,
302542725,95,
302543046,64,
302543194,16,
302543244,21,
302543319,13,
302543350,44,
302543566,03,
302543806,12,
302543954,51,
302543962,59,
302555065,94,
302555164,93,
302555222,58,
302555511,91,
302555610,57,
302555735,85,
302555800,75,
302555958,75,
302556006,76,
302556287,85,
302556634,68,
302556790,69,
302556907,65,
302556964,64,
302557004,67,
302557012,67,
302557038,67,
302557061,63,
302557426,51,
302557541,83,
302557616,56,
302557830,76,
302557939,43,
302558614,81,
302558622,26,
302558762,06,
302558853,13,
302558945,06,
302558978,06,
302559067,11,
302559158,16,
302559216,26,
302559364,30,
302565049,95,
302565544,69,
302565676,68,
302565767,59,
302565874,59,
302565981,62,
302566294,49,
302566450,13,
302566468,59,
302566542,29,
302566609,56,
302567052,30,
302571450,44,
302571724,34,
302571732,95,
302572094,21,
302572227,57,
302572722,67,
302572813,68,
302572870,05,
302587662,94,
302588025,75,
302588108,79,
302588207,31,
302588363,81,
302588462,92,
302588801,75,
302588884,71,
302588991,67,
302589064,75,
302589379,74,
302589395,67,
302589478,64,
302589650,64,
302589882,53,
302590070,75,
302590237,59,
302590294,59,
302590591,45,
302590617,74,
302590674,42,
302590815,39,
302590856,38,
302590898,69,
302591029,38,
302591177,33,
302591524,13,
302591714,03,
302591755,01,
302591805,12,
302592035,06,
302592225,17,
302592407,19,
302592431,31,
302592498,31,
302592506,15,
302592670,31,
302607114,75,
302607288,93,
302607312,91,
302607411,75,
302607486,27,
302607502,91,
302607585,17,
302607700,26,
302607957,77,
302608625,64,
302608930,84,
302608989,92,
302610019,21,
302610381,92,
302610753,09,
302610852,06,
302635701,75,
302635891,67,
302635974,83,
302636014,75,
302636089,95,
302636121,75,
302636212,14,
302636253,33,
302636568,75,
302636618,51,
302636758,74,
302636923,75,
302636949,30,
302637145,75,
302637442,68,
302637756,57,
302638259,56,
302638424,57,
302638481,70,
302638929,75,
302639034,42,
302639075,42,
302639117,43,
302639315,38,
302639505,95,
302639554,78,
302639695,75,
302639703,95,
302639877,81,
302640008,85,
302640453,94,
302640610,93,
302640800,16,
302640842,22,
302641121,13,
302641287,26,
302641675,13,
302641683,24,
302642111,01,
302653191,69,
302653332,38,
302653373,95,
302653803,81,
302654090,78,
302654231,95,
302654462,75,
302654587,95,
302654694,75,
302655261,69,
302655824,75,
302656038,64,
302656442,31,
302657374,44,
302657507,71,
302664172,27,
302664214,27,
302664347,94,
302664370,76,
302664610,75,
302664628,75,
302664636,75,
302664792,62,
302665385,73,
302665773,33,
302666102,68,
302666110,31,
302666516,32,
302666755,53,
302666938,13,
302667076,13,
302667233,06,
302694674,94,
302694922,95,
302695127,60,
302695218,85,
302695291,75,
302695317,84,
302695325,95,
302695358,91,
302695432,92,
302695614,78,
302696026,75,
